"ENTREZID","SYMBOL","logFC","logCPM","LR","PValue","FDR"
3346,"HTN1",0.581695219119135,2.24034450706692,3.04651744348211,0.0809104680063794,0.158311121190564
3433,"IFIT2",0.47195340383881,2.98587876076586,3.0454929324866,0.0809615337613693,0.158386929919708
1340,"COX6B1",0.329967239581246,7.50757608512717,3.04436356201034,0.0810178664147998,0.158473017766624
26589,"MRPL46",0.376866697105233,4.16603008847767,3.04338553644559,0.0810666841858833,0.158544382353496
129450,"TYW5",-0.40076494830898,4.72037781159856,3.04301971459949,0.0810849521948167,0.158555987293028
11147,"HHLA3",-0.600498941069328,3.05409369487791,3.03904279847179,0.0812838338155851,0.15892071234971
1503,"CTPS1",-0.531097598053489,2.25856217899638,3.03713868762811,0.0813792427249364,0.159083054323154
51406,"NOL7",0.309489863158516,5.90206333696164,3.03586465530334,0.0814431478670667,0.159183771602728
55716,"LMBR1L",-0.402279214740023,4.59121817233856,3.03325690233329,0.081574120981499,0.159415525268648
55863,"TMEM126B",0.384768312139099,4.49236430088473,3.03251363878326,0.0816114926292328,0.159464316423284
8924,"HERC2",-0.495240792571739,3.14111041529421,3.03224761463749,0.0816248729393886,0.159466222133106
400,"ARL1",0.394134044165479,5.79974645490145,3.0307664081273,0.0816994169964875,0.159534047442379
51692,"CPSF3",0.387479656647579,5.00855520637427,3.03064729616361,0.081705414684266,0.159534047442379
112479,"ERI2",0.612525172803406,2.90971755272698,3.0304051234932,0.0817176103572255,0.159534047442379
1329,"COX5B",-0.271641719315842,9.85624284733846,3.0303590402206,0.081719931306111,0.159534047442379
64222,"TOR3A",-0.334082935017177,4.9571255100161,3.03032508318163,0.0817216415720004,0.159534047442379
125950,"RAVER1",-0.523713756657478,2.75472161389592,3.02745878575575,0.0818661436116631,0.1597918730835
96764,"TGS1",0.376217017089175,4.26038400488105,3.02625531636322,0.0819268977009888,0.15988237431848
163590,"TOR1AIP2",-0.297013917361938,7.2208838879575,3.02584446986096,0.0819476493796546,0.15988237431848
10296,"MAEA",-0.319726994141309,5.391093011412,3.02558050314166,0.0819609852171336,0.15988237431848
56852,"RAD18",0.550497776263056,2.70101209515641,3.02555528132026,0.0819622595689444,0.15988237431848
5927,"KDM5A",0.237923596621811,7.37633729434313,3.02449957110619,0.0820156193183831,0.159962188793478
10884,"MRPS30",0.402696595495499,4.99930702612294,3.02399386919896,0.0820411927624098,0.159987793228273
549,"AUH",0.651808594372625,2.58400115183198,3.02222637341973,0.0821306429949121,0.160137936553859
80221,"ACSF2",-0.34163831928233,4.16288746551173,3.02050818763373,0.0822176986292906,0.160283366072116
4552,"MTRR",-0.449103444483489,4.38200568356157,3.02018174485131,0.0822342498216962,0.160291323951161
10606,"PAICS",-0.549728425735609,5.68126238380532,3.01918538799657,0.0822847890161074,0.16036551892087
11160,"ERLIN2",-0.36567748809087,4.76155096611954,3.01848821789389,0.0823201722011976,0.160393988756087
10602,"CDC42EP3",-0.398586262038006,5.18236693711032,3.01816614580434,0.0823365237381609,0.160393988756087
23005,"MAPKBP1",-0.401154790819604,3.29682693861939,3.01816014144602,0.0823368286115458,0.160393988756087
10890,"RAB10",0.534496832517766,7.4530376417129,3.01625186453086,0.0824337837999741,0.160558528901313
83595,"SOX7",-0.713684781014825,2.27298314427984,3.01585988207241,0.0824537147865588,0.160573019782035
5090,"PBX3",0.410479069880334,6.5653919535916,3.01457183522886,0.0825192442677476,0.160676292799439
NA,NA,-0.517744628285683,2.56698342744303,3.0141967730305,0.0825383361530781,0.160689127858219
7936,"NELFE",-0.628730328417315,4.01196357392688,3.01340944462024,0.0825784292428357,0.160742035507932
57496,"MRTFB",-0.765939147787317,4.34365730812777,3.01317207809476,0.0825905207724536,0.160742035507932
8487,"GEMIN2",-1.26714552904331,2.69963856737884,3.01154533719268,0.0826734389505724,0.160879058085015
114781,"BTBD9",-0.40545521954623,3.76167191904581,3.01099438036697,0.0827015426735724,0.160909388689083
5603,"MAPK13",-0.280045526181208,7.38938919544409,3.01005170593827,0.0827496514210128,0.160978627272567
23114,"NFASC",-0.56498983731643,3.76924636314831,3.00943570378074,0.0827811049952407,0.161007537015234
NA,NA,0.37801039123836,4.10213538609943,3.00927012053421,0.0827895620125007,0.161007537015234
199,"AIF1",-0.380521858563188,6.50062606422696,3.00863004552155,0.0828222620494028,0.161046767303747
57645,"POGK",0.312713692940663,5.11878934154285,3.00813821757002,0.0828473979422554,0.161071279574666
54882,"ANKHD1",-0.325849633705632,7.52142696138595,3.00715737984134,0.0828975502968131,0.161144413891658
55142,"HAUS2",-0.32405577720182,5.39466014480555,3.0065610443969,0.0829280582424288,0.16117934513251
29082,"CHMP4A",-0.276073775386889,5.55539719195343,3.00593685456074,0.0829600041790738,0.161217060275434
10426,"TUBGCP3",0.576110816945651,3.79244478910589,3.00543351081662,0.0829857749110186,0.161242765489895
9149,"DYRK1B",-0.576052020234537,2.34868010494886,3.00398212830407,0.0830601327628021,0.161362854264141
196394,"AMN1",0.641800876057891,2.41988613829273,3.00312787829464,0.0831039317015804,0.161423548205472
NA,NA,1.40017002514021,7.15775719416541,3.00287710226451,0.0831167941764116,0.161424140978663
2313,"FLI1",-0.355669389351059,5.00974814918849,3.00221946507431,0.0831505350528334,0.161465276148667
8576,"STK16",-0.386022524509818,4.44490791377487,3.00193762895277,0.0831649995260332,0.161468972799752
439,"GET3",-0.313988614726044,4.83832652504294,3.00109994455653,0.0832080074462876,0.161527241967047
1632,"ECI1",0.434432229065677,4.89667023746413,3.00086368185807,0.0832201418551346,0.161527241967047
140838,"NANP",-0.48576698061942,2.8818982621399,2.99871769454823,0.0833304469339417,0.161716901277545
NA,NA,1.33122712787414,4.10233800394816,2.99847335745974,0.083343016022072,0.161716901277545
7155,"TOP2B",0.265985379713827,6.34418133075932,2.99692687210391,0.0834226172006478,0.1618469278772
400322,"HERC2P2",0.863635190204803,4.29749544020784,2.9965807525213,0.0834404440207896,0.161857085843859
57827,"C6orf47",0.91477914870419,3.41350166375844,2.99623297328778,0.0834583604656913,0.16186741457249
165186,"TOGARAM2",-0.469307346066131,3.29122476922959,2.99547495131749,0.0834974256720265,0.161907408268044
10436,"EMG1",-0.410951299712899,5.06912597092311,2.9953441057329,0.0835041708920368,0.161907408268044
4702,"NDUFA8",0.610877030802836,5.77243615749897,2.99393444881889,0.0835768774516243,0.162023942035987
56902,"PNO1",-0.617570603183767,3.6985879196765,2.99300351281489,0.0836249302837947,0.162092653618543
26010,"SPATS2L",-0.500558442541254,5.57398397741104,2.99241366292533,0.0836553924612416,0.162126180251037
51773,"RSF1",0.250395317058624,6.99322478814429,2.99218023753731,0.0836674507806597,0.162126180251037
3763,"KCNJ6",-0.612585565959829,4.78219900892146,2.99137921660868,0.0837088443058869,0.162176246964267
7841,"MOGS",0.433721447555303,4.797521899415,2.99093708589316,0.0837317013110745,0.162176246964267
8539,"API5",0.455883655243333,4.74375604153905,2.99090735925781,0.0837332383425222,0.162176246964267
80007,"C10orf88",0.462815531504083,2.53696983645931,2.99070404480748,0.0837437516412919,0.162176246964267
80762,"NDFIP1",0.359127646779308,6.21777535699623,2.98847912776367,0.0838588943489061,0.162374768316793
1112,"FOXN3",0.273346153820235,7.56516529886251,2.98706621010316,0.083932103702247,0.162492047152468
80301,"PLEKHO2",-0.260337341188967,7.35685044807825,2.98286176829526,0.0841503627869423,0.162890063789511
10952,"SEC61B",0.663850910892489,6.95761315424207,2.98093469047836,0.0842506053055515,0.163059550015487
58527,"ABRACL",0.484581794274968,6.52248129237728,2.98014358158379,0.0842917944787757,0.163114709923929
6709,"SPTAN1",0.296346190518474,6.42779287737863,2.97988088814791,0.084305476454922,0.163116631521376
222389,"BEND7",-0.612171390693252,3.5126955677948,2.97751461365448,0.0844288284057029,0.163330713191168
26007,"TKFC",-0.533020901144288,4.12788506369772,2.97686334250585,0.084462812862714,0.163371871704813
51747,"LUC7L3",-0.324732284299866,8.43889971307529,2.97660105594631,0.084476503606286,0.163373770702393
25896,"INTS7",-0.395317793864695,4.00385907116286,2.97603464759455,0.0845060769787357,0.163392522092462
51728,"POLR3K",-0.900130757782828,4.57698982824657,2.97592850151729,0.0845116203339388,0.163392522092462
80306,"MED28",-0.271947933431632,5.85959577385519,2.97407451660342,0.0846085059551693,0.163532148221974
10840,"ALDH1L1",-0.537287451197649,3.49254239634405,2.97405967902333,0.0846092818221975,0.163532148221974
3421,"IDH3G",-0.289121141148902,5.45560633941239,2.97219258559508,0.0847069747992205,0.163685747921727
55780,"ERMARD",0.4517213984086,2.9759463021235,2.97205423466764,0.0847142186638077,0.163685747921727
201627,"DENND6A",-0.412279661048417,4.34885596080681,2.9718020648672,0.0847274236511837,0.16368665930808
389161,"ANKUB1",-1.05748219217549,1.05265042104348,2.97028512150774,0.0848069060600661,0.163815593899647
79175,"ZNF343",-0.40424190537217,3.08566759061058,2.96738481117935,0.0849590964611745,0.164073177516058
7536,"SF1",-0.357939886208754,7.1737754684091,2.96725751053549,0.0849657831757601,0.164073177516058
115416,"MALSU1",0.406875316615174,4.90091418857829,2.96659898962423,0.08500038235804,0.164115337220277
7988,"ZNF212",-0.544828698861272,2.99299606538721,2.96625787424686,0.0850183108052844,0.164125301907483
60314,"MYG1",0.4243090907742,3.30343439759463,2.9631364853273,0.0851825557669262,0.164406079796945
9404,"LPXN",0.339876168423865,7.3517576114777,2.96293865792554,0.0851929768414234,0.164406079796945
5295,"PIK3R1",0.304906103241738,5.58026756144612,2.96276503595163,0.0852021239678917,0.164406079796945
9889,"ZBED4",0.408876631761406,4.02572574534685,2.9588376313607,0.0854093199720301,0.164781150869045
902,"CCNH",0.463686761062967,3.86589749163782,2.95718357757027,0.0854967450473016,0.164925068664925
7569,"ZNF182",0.394909304629456,2.88057022641707,2.95563392471884,0.0855787398385398,0.165039787418111
1196,"CLK2",0.420149379960593,3.99414391248365,2.95557438093736,0.0855818920987265,0.165039787418111
92797,"HELB",-0.484569435282785,5.27498395311068,2.95350944045602,0.0856912882243999,0.165207434264153
54768,"HYDIN",-0.787558521670883,1.61875461080113,2.95344830966905,0.0856945291072245,0.165207434264153
7398,"USP1",0.50272819179596,4.76836688924292,2.95268445035369,0.0857350367180638,0.165260743291454
51540,"SCLY",-0.773241902835529,3.52763592115908,2.94934371805486,0.0859124399944372,0.165577873482532
25976,"TIPARP",0.420862871221412,3.92435634312978,2.94618337202692,0.0860806298319542,0.165877154323156
27198,"HCAR1",-1.16891957186128,2.87122778090279,2.94390379031,0.0862021676198323,0.166086460544506
171558,"PTCRA",0.464274736131867,2.81137117133433,2.94328218594283,0.0862353411852233,0.166116378758124
5000,"ORC4",0.338129888274415,5.82526521863487,2.94312858942543,0.0862435403992002,0.166116378758124
123606,"NIPA1",0.489428262993986,3.15692415874843,2.94238331066032,0.0862833364850948,0.166168133410621
56997,"COQ8A",-0.355706085733992,4.32358674494338,2.94137120708366,0.0863374121950897,0.166247368748933
65251,"ZNF649",0.491646809841317,2.79434370925093,2.94081215862459,0.0863672973352916,0.166280007075809
10426,"TUBGCP3",0.602002646714332,2.02909204999007,2.93952972621748,0.086435894831819,0.166371217054102
2121,"EVC",-0.567800031501427,1.97060591408174,2.93944260903929,0.0864405568809293,0.166371217054102
153830,"RNF145",0.255544743112641,6.85007682487893,2.9389502046027,0.0864669128707401,0.166397030681641
91782,"CHMP7",0.51745184235389,3.67369585543071,2.93849378841645,0.0864913503541637,0.166419145158326
7528,"YY1",-0.304685462847132,7.69320609081805,2.93522922587514,0.0866663600257515,0.166730927586207
2631,"NIPSNAP2",0.391493586501066,5.84293472880716,2.93471758517777,0.0866938232604258,0.166758805628127
11285,"B4GALT7",-0.386675312962219,4.5592553506783,2.93433066553981,0.0867145981239973,0.166773811921602
10194,"TSHZ1",0.381765843083562,3.67664120885263,2.93258125487443,0.0868085964694641,0.166890063273457
NA,NA,0.809709829331004,1.33087043825371,2.93254468774523,0.0868105624503935,0.166890063273457
83696,"TRAPPC9",-0.366888660789173,3.73282747175021,2.93224489395248,0.0868266822650955,0.166890063273457
254013,"ETFBKMT",-0.907107232403747,2.75608303273964,2.93223947985741,0.0868269734090146,0.166890063273457
54874,"FNBP1L",0.502028668465963,4.63673257086836,2.93156284193524,0.0868633680545252,0.166935057010154
3633,"INPP5B",-0.357216514643654,4.8386403229048,2.93120766520685,0.0868824787239493,0.166946825709472
100862671,"TMEM265",0.981323404517087,1.33663173790961,2.93089592457034,0.0868992560184382,0.166954107923632
647087,"STMP1",0.262266928949183,6.206321700647,2.93038072560807,0.086926990746306,0.166974144047112
8841,"HDAC3",0.39153075454642,5.08490796081918,2.9302196693069,0.0869356628632688,0.166974144047112
6557,"SLC12A1",-0.765634470837242,1.79397914239413,2.92966141256043,0.0869657295893294,0.167006939628149
23639,"DNAAF11",0.445348827429314,3.41599182739827,2.92909895764988,0.0869960338076981,0.167040181418665
6166,"RPL36AL",0.561317555261883,7.0871441771529,2.92752017909515,0.0870811571113982,0.16716885772222
140735,"DYNLL2",-0.361709764549663,5.88406021783167,2.92718571335534,0.0870992021388,0.16716885772222
65249,"ZSWIM4",0.671509380387787,1.91818656220876,2.92713270963018,0.0871020621566264,0.16716885772222
80218,"NAA50",0.289371217026444,6.39752388418569,2.92583347854086,0.0871721989241629,0.167278491889851
342357,"ZKSCAN2",0.525351866791425,1.89233044977927,2.92523015536592,0.0872047890848507,0.167316054281456
84549,"MAK16",-0.438274470407602,3.68989231084406,2.92452883728348,0.0872426892938837,0.167352576015183
57696,"DDX55",-0.638004904610345,5.99922460723198,2.92403741340438,0.0872692571556088,0.167352576015183
403315,"CIBAR1P2",-0.694238439442183,1.5375438489921,2.9240374097225,0.0872692573546952,0.167352576015183
54455,"FBXO42",0.341768223073487,4.23600854604078,2.92391460230665,0.0872758980634607,0.167352576015183
57466,"SCAF4",0.390022064643681,3.76126092104922,2.9232258610714,0.0873131513146051,0.16739301178205
124220,"ZG16B",0.438013808958715,2.76874200633399,2.92304329609976,0.0873230289389674,0.16739301178205
9179,"AP4M1",-0.473616422116031,2.80079284572437,2.92275824368047,0.0873384540366966,0.16739761840491
10643,"IGF2BP3",-1.08683883640383,4.00955722200023,2.92101770739431,0.0874327040635531,0.167553281266693
3054,"HCFC1",0.370562374995752,6.1804055377897,2.92018484061155,0.0874778427555233,0.1676147963366
11006,"LILRB4",1.09724377405764,4.83454101203085,2.91949676205192,0.0875151534330239,0.167661296182045
199746,"U2AF1L4",-0.495342409806433,2.97353762319195,2.91907024727023,0.0875382896132837,0.167680630752312
1203,"CLN5",0.475611923933389,5.42059989718693,2.91828141584158,0.0875810970222718,0.167737634419145
10855,"HPSE",-0.474104920126284,5.03857612611215,2.91689532352916,0.0876563708436444,0.16785679237227
56165,"TDRD1",-0.639172061683943,1.43844523360739,2.9163566969684,0.0876856406716721,0.167887833010775
56474,"CTPS2",0.591001712479573,2.19481020542277,2.91533722983771,0.0877410691322398,0.167968941726723
1781,"DYNC1I2",-0.245840196810737,8.05185045685298,2.91287607036255,0.0878750389409633,0.168176526799782
284266,"SIGLEC15",0.254589051903815,7.8127968570359,2.91286449727243,0.0878756694293379,0.168176526799782
1616,"DAXX",0.93565108999996,3.85147168328805,2.91227104662358,0.0879080064945517,0.168213370569732
54629,"MINDY2",-0.292413104168923,6.47320682036262,2.9112071988462,0.0879660077266338,0.168299304855764
390928,"ACP7",-0.536472936679543,3.83225316961996,2.91060106593836,0.0879990727763468,0.168334491341087
2802,"GOLGA3",-0.279611664913364,6.56934534037022,2.91039002143418,0.088010588588366,0.168334491341087
55032,"SLC35A5",0.671345805711546,3.329427011746,2.90987236117782,0.0880388420488924,0.168363480294334
647135,"SRGAP2B",-0.337528936987787,5.75823481516823,2.90839591279883,0.0881194793583388,0.168492623404945
8851,"CDK5R1",0.811671975196759,1.22158269725113,2.9074426518116,0.0881715849187404,0.16855029161211
6747,"SSR3",-0.283128171709063,8.00981466224658,2.90736442333283,0.0881758623952891,0.16855029161211
55253,"TYW1",-0.340200815872854,4.35067188352784,2.90569418681215,0.0882672433928604,0.168699883112581
647099,"RPL23AP42",-0.356213536858579,8.39554319352453,2.90493760878698,0.0883086706120889,0.168753970673168
51300,"TIMMDC1",-0.254172163350093,6.62929141266434,2.90296911886067,0.0884165560972022,0.168913691867627
51184,"GPN3",0.564312826322431,3.39859606888558,2.90290414562506,0.0884201194687043,0.168913691867627
23322,"RPGRIP1L",-0.931262066283752,2.91420518556974,2.90269351659061,0.088431672210745,0.168913691867627
115294,"PCMTD1",0.275230592802097,6.17437846175136,2.90227953194149,0.088454383524557,0.16892477636297
5698,"PSMB9",-0.885420916812606,2.60812426745097,2.90210870714466,0.0884637568631281,0.16892477636297
79930,"DOK3",0.33290689065339,6.69886597681925,2.90077445719289,0.0885370056317634,0.169039537709241
101059918,"GOLGA8R",-0.643631339378941,2.53275568692813,2.89913239233823,0.0886272433281928,0.169186696314808
27339,"PRPF19",0.485173854247774,3.86008638135877,2.89701917756426,0.0887435192297715,0.169383509977537
6908,"TBP",0.452949144125961,2.76298813294695,2.89588798944511,0.0888058287951481,0.169453033244107
64418,"TMEM168",-0.311201199332701,4.98844231404878,2.89587929931401,0.088806307659708,0.169453033244107
8940,"TOP3B",0.72694397245463,2.43904555364693,2.89241171396609,0.0889976105113278,0.169792858878468
3033,"HADH",-0.542533812149909,3.86497096805632,2.89098121558295,0.0890766596596241,0.169918453765317
NA,NA,-0.419233329091696,3.09141573321267,2.89050553333733,0.0891029626600805,0.169943410236697
55421,"NCBP3",-0.302282595255626,5.93400676048621,2.88963063388125,0.0891513624940663,0.170010497680051
10111,"RAD50",0.260578204442651,6.67128965533105,2.88818612260805,0.0892313359111407,0.170137766706869
56927,"GPR108",0.449962380096736,4.14969607066244,2.88784515679977,0.0892502243688918,0.170148544307
353322,"ANKRD37",0.438945048732568,2.81259483022532,2.88652699215623,0.089323287429896,0.170262583023623
2975,"GTF3C1",-0.378582518935736,5.17127362064463,2.88577853383944,0.0893648017493544,0.170316460561594
55754,"TMEM30A",0.44468984057104,7.12689860582109,2.88507841650646,0.0894036537073982,0.170340884037467
2821,"GPI",-0.25130424454658,7.92346351912446,2.88498555838134,0.0894088081050917,0.170340884037467
10257,"ABCC4",0.422418494780572,3.16907529523057,2.88483133415153,0.089417369543744,0.170340884037467
55037,"PTCD3",-0.293447199947901,5.82213691099566,2.88457866647334,0.0894313977880462,0.17034236458221
8481,"OFD1",0.413751642825692,4.56816851280966,2.88376644384648,0.0894765089925324,0.170403040459112
5297,"PI4KA",0.664856782384497,4.7325851189926,2.88184371047654,0.0895833968461196,0.170581331129739
78990,"OTUB2",-0.843000944852082,2.10296620965861,2.8805210090603,0.0896570083561942,0.170696214813222
8742,"TNFSF12",1.11446847089951,3.23408878614139,2.87952205204378,0.0897126461986305,0.170776849827246
8526,"DGKE",-0.453452051501295,3.2653655841111,2.87875294135715,0.0897555080524314,0.170833144212912
57406,"ABHD6",-0.370627613600362,3.7700423614052,2.87804023336474,0.0897952464643049,0.170883477912456
51374,"ATRAID",0.476697262423378,5.51297959830232,2.87732543650947,0.0898351205146308,0.170934054798043
5547,"PRCP",-0.300131296269339,7.30483004523884,2.87590689990966,0.0899143087029745,0.171038227245783
57003,"CCDC47",0.32901220641562,6.7664545512838,2.875868038366,0.0899164791697393,0.171038227245783
2926,"GRSF1",0.325594081124931,6.36887776135983,2.87396870005468,0.0900226289445349,0.171214809155496
151887,"CCDC80",-0.808322592753652,3.18166640125298,2.87342671388224,0.0900529442679683,0.171224979404142
55191,"NADSYN1",-0.311339210194999,5.31145370124458,2.87316113388527,0.0900678031985193,0.171224979404142
4537,"ND3",0.460066026716981,12.344201542261,2.87315876958723,0.0900679354905336,0.171224979404142
10121,"ACTR1A",-0.316763548906238,6.73123491832288,2.87188888547616,0.0901390211057644,0.171334779877954
81876,"RAB1B",-0.279746833224344,6.46827132572168,2.87035780524896,0.090224808918971,0.171472489452007
81669,"CCNL2",0.285683502494952,5.71102943805789,2.8695603437465,0.0902695264947702,0.171532115756138
65062,"TMEM237",0.640640574975786,1.91215956007244,2.86856696102823,0.0903252639744987,0.171612661600973
64411,"ARAP3",-0.330399370436625,4.30050208365802,2.86507521272993,0.0905214782157412,0.17195691297844
57521,"RPTOR",-0.405875951821368,3.67427694178742,2.86467748535216,0.090543857315811,0.17195691297844
4494,"MT1F",0.552169234468625,5.23754391353918,2.86462902411383,0.0905465845158354,0.17195691297844
4706,"NDUFAB1",0.474443075515259,7.37070632287155,2.86425520178785,0.0905676247018857,0.171971464629651
11017,"SNRNP27",0.346953071509973,5.7333647671237,2.86339228817609,0.0906162131272502,0.172014610868828
10800,"CYSLTR1",0.327331761398136,5.87005967248188,2.86337637061192,0.0906171096696772,0.172014610868828
8743,"TNFSF10",0.442698569177058,3.75170679301817,2.85913902005009,0.0908561173890318,0.172426491571784
55632,"G2E3",0.403008248456094,4.09650852782796,2.85905409906502,0.0908609143451782,0.172426491571784
5921,"RASA1",0.467689936380756,5.71441509789185,2.85817972694331,0.090910321246872,0.172494786661039
10554,"AGPAT1",0.529280436637568,2.85464733421564,2.8568598221064,0.0909849584823921,0.172610218731334
10554,"AGPAT1",0.529283777257964,2.85464733421564,2.85662908986568,0.0909980126287242,0.172610218731334
10554,"AGPAT1",0.529290159553771,2.85464733421564,2.85618826967865,0.0910229585820958,0.172632064410275
NA,NA,0.685619170459681,1.71540525405748,2.85496819864344,0.0910920409524024,0.172713851107273
10554,"AGPAT1",0.529308056781718,2.85464733421564,2.85495209801659,0.0910929529760646,0.172713851107273
84464,"SLX4",-0.715668558814355,4.02423721695391,2.85410415998549,0.0911409986307937,0.172779462822423
23197,"FAF2",0.247384440726732,6.18270246181588,2.85240248573893,0.0912375015090202,0.172936903848195
2649,"NR6A1",-0.930841657912541,2.91039174986566,2.85159523875148,0.0912833197220136,0.172998241932255
56897,"WRNIP1",0.523923805792143,3.40770189730208,2.84977546501253,0.0913866992129449,0.173168634785143
51083,"GAL",0.576651960876914,9.12878760840778,2.84907043829401,0.0914267852252067,0.173217254098985
8455,"ATRN",0.474698135343932,3.77621493491708,2.84867231981521,0.0914494296567306,0.173217254098985
9213,"XPR1",0.372974963561199,4.99291858518116,2.84861340273143,0.0914527812967571,0.173217254098985
55212,"BBS7",0.549068759837445,3.01615707198979,2.84828863070855,0.0914712591290108,0.17322672894865
2952,"GSTT1",-0.335366348955674,4.41523184330004,2.84686265236514,0.0915524378465655,0.173325032825897
25816,"TNFAIP8",0.251949669244756,6.5722072518529,2.84669990550665,0.0915617077440068,0.173325032825897
9685,"CLINT1",0.389048048090308,5.75546350031379,2.8466663860036,0.0915636171077921,0.173325032825897
348378,"SHISAL2A",-0.707378184117259,2.45337926841745,2.84517257593709,0.091648752590148,0.173456969371261
317762,"CCDC85C",-0.574657543117299,1.60717381151986,2.84497002835121,0.0916603028346152,0.173456969371261
112950,"MED8",0.290367839911323,5.03383740636784,2.8436898116188,0.0917333435807436,0.173569639642399
5976,"UPF1",0.344171125033563,5.4294297932235,2.84281251195254,0.0917834330326383,0.173630202171466
81689,"ISCA1",-0.32002656116649,4.37543869698683,2.84265612366255,0.0917923651464242,0.173630202171466
7415,"VCP",0.265734001083657,7.61379208617397,2.8419734788261,0.0918313654488208,0.173678417367161
57097,"PARP11",-0.561421724086665,4.30967364567759,2.84117506814743,0.0918770024279501,0.173739168315872
28227,"PPP2R3B",-0.587202925379661,2.6496524175325,2.83793862572938,0.0920622492772471,0.174063864459334
64924,"SLC30A5",-0.317691618802637,5.85840924416026,2.8375243976256,0.0920859880579481,0.17407834144977
55268,"ECHDC2",-0.320342055329189,5.44970448507603,2.83733246787111,0.0920969895137988,0.17407834144977
54778,"RNF111",0.4409664763304,4.77303275589098,2.8370024826919,0.0921159076751768,0.174088502376418
7922,"SLC39A7",-0.325721618450696,6.24204144725316,2.83560656202783,0.0921959829965143,0.174214223345611
6925,"TCF4",0.31986607555059,6.44154685281462,2.83532120745696,0.0922123613289071,0.174219562740021
54949,"SDHAF2",-0.317488755926665,5.64686254278938,2.83398990024911,0.0922888153947348,0.174338386759635
55660,"PRPF40A",0.235104996365154,8.31109565536769,2.83301232591798,0.0923449992092394,0.174389013887493
57498,"KIDINS220",0.369640481061441,6.68634984119276,2.83287279271368,0.0923530215866371,0.174389013887493
158160,"HSD17B7P2",-0.743088188308325,2.31633493251421,2.83281554500824,0.092356313228009,0.174389013887493
23154,"NCDN",-0.454986954946504,4.13755846151695,2.83255563179469,0.0923712593794631,0.174391619815391
55140,"ELP3",-0.343107096143535,4.3359468911146,2.83145952350949,0.0924343193408136,0.174485047742461
644,"BLVRA",-0.276533059885855,6.3026565242972,2.83014665025677,0.0925099115385971,0.174602101428376
NA,NA,-0.626302069965037,1.36596385994809,2.82882519920566,0.0925860654706544,0.174720180802299
8818,"DPM2",-0.368592312046595,3.99414840360947,2.82777340320309,0.0926467281403498,0.174808996072831
7576,"ZNF28",-0.467734491207787,3.05638762046952,2.82516817681941,0.0927971714964062,0.175067161665145
NA,NA,0.6610754135417,1.68369179990188,2.82377868792585,0.0928775185219502,0.175175855172278
81932,"HDHD3",-0.425115629212361,4.85172642847402,2.82370052789475,0.0928820403620573,0.175175855172278
80817,"CEP44",0.366234271830236,3.77269793805877,2.8227996865835,0.0929341745627669,0.175248469121955
170960,"ZNF721",-0.391348128004322,4.39694738108888,2.82173681586118,0.0929957267672282,0.175338818948771
57464,"STRIP2",-0.893098502202721,4.6888001237329,2.8204151459284,0.093072328189804,0.175457512667536
4670,"HNRNPM",-0.268415937755611,7.50940905071925,2.81977513083495,0.0931094468701182,0.175501750662078
100131827,"ZNF717",-0.540623090373804,1.8915445278951,2.81877147310083,0.0931676879880442,0.175585783475489
399967,"PATE2",0.486066068045414,3.71167510932151,2.81846468728482,0.0931854983229938,0.175593606118746
9377,"COX5A",-0.390360600596675,8.43184008737802,2.81815711524564,0.0932033580177542,0.175601519466251
150864,"FAM117B",-0.831306205363568,2.74046157757011,2.81781673382107,0.0932231271836543,0.175613027541893
1382,"CRABP2",0.693652656797214,8.1277784899574,2.81150781911021,0.0935903721099765,0.176279008567582
51538,"ZCCHC17",0.303589439721185,5.7067780560747,2.81063878880558,0.0936410819332291,0.176348682720724
1072,"CFL1",-0.254153348506365,10.5115468801957,2.80944340144055,0.0937108842334118,0.176439514722499
10455,"ECI2",-0.28606157915785,5.33724935398426,2.8093156897131,0.0937183450544042,0.176439514722499
2629,"GBA",-0.361610965378773,6.64215541425289,2.80894430988449,0.0937400444496696,0.176439514722499
11252,"PACSIN2",0.356357543422394,6.32075979669633,2.80887294034805,0.0937442151345521,0.176439514722499
54805,"CNNM2",-0.72293777279305,2.36151284162234,2.80835077719127,0.0937747353865401,0.176463792991498
NA,NA,-2.12549062586071,1.10199596251836,2.80818257682728,0.0937845689395499,0.176463792991498
1780,"DYNC1I1",-0.599849646537201,1.50708876674771,2.80757823358065,0.09381991011228,0.176504455509053
NA,NA,1.32752520853052,2.93940759860004,2.80588767450776,0.0939188486710606,0.176664735098988
22994,"CEP131",-0.814263511530893,1.715579685009,2.80263128257101,0.0941097462981779,0.176977714113773
23523,"CABIN1",-0.289595539562193,4.92715095091504,2.80257976732502,0.0941127696368533,0.176977714113773
91775,"NXPE3",-0.359991996324682,5.33515356405816,2.800892114754,0.094211873437038,0.177138164843224
55103,"RALGPS2",0.421985964498566,3.01519381403491,2.79788061808487,0.0943889993458649,0.177445245187349
64172,"OSGEPL1",-0.636703378851097,3.21948593600511,2.79602169314627,0.0944985157775082,0.177625152846888
245,"ALOX12P2",-0.415826442054745,4.69382344555359,2.79551448391037,0.0945284214327862,0.177631396080849
1435,"CSF1",0.473995376575016,7.19163863586037,2.79549664535543,0.0945294734024961,0.177631396080849
